product_code,Product Name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,Brand,status
Ph20,Himani Fast Relief 23 ml,,60,,,,Pharmacy OTC,Aches & Pains,,Himani Fast Relief 23 ml,,,OTC20.jpg,,Himani,1
Ph21,"Amrutanjan Balm Fast Relaxation, Pack Of 12 X 4 ml",,120,,,,Pharmacy OTC,Aches & Pains,,"Amrutanjan Balm Fast Relaxation, Pack Of 12 X 4 ml",,,OTC21.jpg,,Amrutanjan,1
Ph22,"Amrutanjan Balm Aromatic, Pack Of 24 x 10 ml",,672,,,,Pharmacy OTC,Aches & Pains,,"Amrutanjan Balm Aromatic, Pack Of 24 x 10 ml",,,OTC22.jpg,,Amrutanjan,1
Ph23,Amrutanjan Aromatic Balm 10 ml,,30,,,,Pharmacy OTC,Aches & Pains,,Amrutanjan Aromatic Balm 10 ml,,,OTC23.jpg,,Amrutanjan,1
Ph24,Amrutanjan Fast Relaxation Balm 10 ml,,45,,,,Pharmacy OTC,Aches & Pains,,Amrutanjan Fast Relaxation Balm 10 ml,,,OTC24.jpg,,Amrutanjan,1
Ph25,Vicks inhaler 5ml Tube,,40,,,,Pharmacy OTC,Aches & Pains,,Vicks inhaler 5ml Tube,,,OTC25.jpg,,Vicks,1
Ph26,Moove Pain Relief Specialist Spray 35g,,82,,,,Pharmacy OTC,Aches & Pains,,Moove Pain Relief Specialist Spray 35g,,,OTC26.jpg,,Moov,1
Ph27,Himalaya Pain Massage Oil 100ml Bottle,,70,,,,Pharmacy OTC,Aches & Pains,,Himalaya Pain Massage Oil 100ml Bottle,,,OTC27.jpg,,Himalaya,1
Ph28,Viicco Narayani Cream Ayurvedic Medicin,,73,,,,Pharmacy OTC,Aches & Pains,,Viicco Narayani Cream Ayurvedic Medicin,,,OTC28.jpg,,Viicco,1
Ph29,Vicks Inhaler Pack Of 12 X 0.5 ml,,480,,,,Pharmacy OTC,Cough & Cold,,Vicks Inhaler Pack Of 12 X 0.5 ml,,,OTC29.jpg,,Vicks,1
Ph30,Dabur Honitus Syrup 100 ml,,72,,,,Pharmacy OTC,Cough & Cold,,Dabur Honitus Syrup 100 ml,,,OTC30.jpg,,Dabur,1
Ph31,Vicks Vaporub 50 g,,100,,,,Pharmacy OTC,Cough & Cold,,Vicks Vaporub 50 g,,,OTC31.jpg,,Vicks,1
Ph32,Vicks Vaporub 25 g,,58,,,,Pharmacy OTC,Cough & Cold,,Vicks Vaporub 25 g,,,OTC32.jpg,,Vicks,1
Ph33,"Vicks Cough Drop Menthol, Pouch of 30 U",,30,,,,Pharmacy OTC,Cough & Cold,,"Vicks Cough Drop Menthol, Pouch of 30 U",,,OTC33.jpg,,Vicks,1
Ph34,Vicks Cough Drops Jar Of 450 U,,450,,,,Pharmacy OTC,Cough & Cold,,Vicks Cough Drops Jar Of 450 U,,,OTC34.jpg,,Vicks,1
Ph35,"Vicks Cough Drop Mix, 250 g Jar",,250,,,,Pharmacy OTC,Cough & Cold,,"Vicks Cough Drop Mix, 250 g Jar",,,OTC35.jpg,,Vicks,1
Ph36,"Vicks Cough Drop Mix, 165 g Jar",,175,,,,Pharmacy OTC,Cough & Cold,,"Vicks Cough Drop Mix, 165 g Jar",,,OTC36.jpg,,Vicks,1
Ph37,"Strepsils Cough Lozenges Ayurvedic, Jar Of 110 U",,200,,,,Pharmacy OTC,Cough & Cold,,"Strepsils Cough Lozenges Ayurvedic, Jar Of 110 U",,,OTC37.jpg,,Strepsils,1
Ph38,"Halls Lozenges Assorted, 115 U",,115,,,,Pharmacy OTC,Cough & Cold,,"Halls Lozenges Assorted, 115 U",,,OTC38.jpg,,Halls,1
Ph39,Halls Cough Drops 672 U,,672,,,,Pharmacy OTC,Cough & Cold,,Halls Cough Drops 672 U,,,OTC39.jpg,,Halls,1
Ph40,Vicks Vaporub Pack Of 12 X 5 g,,192,,,,Pharmacy OTC,Cough & Cold,,Vicks Vaporub Pack Of 12 X 5 g,,,OTC40.jpg,,Vicks,1
Ph41,Vicks Vaporub Pack Of 12 U X 10 ml,,336,,,,Pharmacy OTC,Cough & Cold,,Vicks Vaporub Pack Of 12 U X 10 ml,,,OTC41.jpg,,Vicks,1
Ph42,Himalaya Tulasi Cough&Cold 60pcs Bottle,,100,,,,Pharmacy OTC,Cough & Cold,,Himalaya Tulasi Cough&Cold 60pcs Bottle,,,OTC42.jpg,,Himalaya,1
Ph43,Amruthanjan Relief Cough&Cold Rub 30 g,,40,,,,Pharmacy OTC,Cough & Cold,,Amruthanjan Relief Cough&Cold Rub 30 g,,,OTC43.jpg,,Amrutanjan,1
Ph44,Woodwards Gripe Water 200 ml,,55,,,,Pharmacy OTC,Digestive & Antacids,,Woodwards Gripe Water 200 ml,,,OTC44.jpg,,Woodwards,1
Ph45,"Eno Orange, Pack Of 30 X 5 g",,210,,,,Pharmacy OTC,Digestive & Antacids,,"Eno Orange, Pack Of 30 X 5 g",,,OTC45.jpg,,Eno,1
Ph46,"Dabur Pudin Hara Active, 30 ml",,40,,,,Pharmacy OTC,Digestive & Antacids,,"Dabur Pudin Hara Active, 30 ml",,,OTC46.jpg,,Dabur,1
Ph47,Zandu Pancharishta Digestive Tonic 450 ml,,100,,,,Pharmacy OTC,Digestive & Antacids,,Zandu Pancharishta Digestive Tonic 450 ml,,,OTC47.jpg,,Zandu,1
Ph48,"Eno Regular Bottle, 100 g",,90,,,,Pharmacy OTC,Digestive & Antacids,,"Eno Regular Bottle, 100 g",,,OTC48.jpg,,Eno,1
Ph49,"Eno Orange Bottle, 100 g",,90,,,,Pharmacy OTC,Digestive & Antacids,,"Eno Orange Bottle, 100 g",,,OTC49.jpg,,Eno,1
Ph50,"Eno Lemon, Pack Of 60 X 5 g",,420,,,,Pharmacy OTC,Digestive & Antacids,,"Eno Lemon, Pack Of 60 X 5 g",,,OTC50.jpg,,Eno,1
Ph51,"Eno Lemon, Pack Of 12 X 30 g",,504,,,,Pharmacy OTC,Digestive & Antacids,,"Eno Lemon, Pack Of 12 X 30 g",,,OTC51.jpg,,Eno,1
Ph52,"Eno Lemon Bottle, 100 g",,90,,,,Pharmacy OTC,Digestive & Antacids,,"Eno Lemon Bottle, 100 g",,,OTC52.jpg,,Eno,1
Ph53,"Eno Lemon, Pack Of 60 X 5 g",,420,,,,Pharmacy OTC,Digestive & Antacids,,"Eno Lemon, Pack Of 60 X 5 g",,,OTC53.jpg,,Eno,1
Ph54,"Eno Cola, Pack Of 30 X 5 g",,210,,,,Pharmacy OTC,Digestive & Antacids,,"Eno Cola, Pack Of 30 X 5 g",,,OTC54.jpg,,Eno,1
Ph55,Odomos Mosquito Repellent Wrist Band,,199,,,,Pharmacy OTC,First Aid & Health Equipments,,Odomos Mosquito Repellent Wrist Band,,,OTC55.jpg,,Odomos,1
Ph56,Odomos Mosquito Repellent Sticker,,265,,,,Pharmacy OTC,First Aid & Health Equipments,,Odomos Mosquito Repellent Sticker,,,OTC56.jpg,,Odomos,1
Ph57,Zandu Vigorex Pack Of 10 U,,170,,,,Pharmacy OTC,First Aid & Health Equipments,,Zandu Vigorex Pack Of 10 U,,,OTC57.jpg,,Zandu,1
Ph58,Nexcare Hot And Cold Pack,,295,,,,Pharmacy OTC,First Aid & Health Equipments,,Nexcare Hot And Cold Pack,,,OTC58.jpg,,Nexcare,1
Ph59,"Nexcare Bandage Jar, Pack Of 70 U",,140,,,,Pharmacy OTC,First Aid & Health Equipments,,"Nexcare Bandage Jar, Pack Of 70 U",,,OTC59.jpg,,Nexcare,1
Ph60,Jungle Magic Mosquito Repellent Band Lizzy,,399,,,,Pharmacy OTC,First Aid & Health Equipments,,Jungle Magic Mosquito Repellent Band Lizzy,,,OTC60.jpg,,Jundgle,1
Ph61,Optima Nebulizer Compact,,2499,,,,Pharmacy OTC,First Aid & Health Equipments,,Optima Nebulizer Compact,,,OTC61.jpg,,Optima,1
Ph62,Tidy Medical Underpad Absorbable,,600,,,,Pharmacy OTC,First Aid & Health Equipments,,Tidy Medical Underpad Absorbable,,,OTC62.jpg,,Tidy,1
Ph63,Optima Hot Water Bottle,,299,,,,Pharmacy OTC,First Aid & Health Equipments,,Optima Hot Water Bottle,,,OTC63.jpg,,Optima,1
Ph64,Optima Knee Support Small,,200,,,,Pharmacy OTC,First Aid & Health Equipments,,Optima Knee Support Small,,,OTC64.jpg,,Optima,1
Ph65,Optima Knee Support Medium,,200,,,,Pharmacy OTC,First Aid & Health Equipments,,Optima Knee Support Medium,,,OTC65.jpg,,Optima,1
Ph66,Optima Knee Support Large,,200,,,,Pharmacy OTC,First Aid & Health Equipments,,Optima Knee Support Large,,,OTC66.jpg,,Optima,1
Ph67,"Tidy Adult Diaper Large, Pack Of 10 U",,500,,,,Pharmacy OTC,First Aid & Health Equipments,,"Tidy Adult Diaper Large, Pack Of 10 U",,,OTC67.jpg,,Tidy,1
Ph68,Dettol Hygiene Liquid 500 ml,,90,,,,Pharmacy OTC,First Aid & Health Equipments,,Dettol Hygiene Liquid 500 ml,,,OTC68.jpg,,Dettol,1
Ph69,Dettol Hygiene Liquid 200 ml,,41,,,,Pharmacy OTC,First Aid & Health Equipments,,Dettol Hygiene Liquid 200 ml,,,OTC69.jpg,,Dettol,1
Ph70,"Band Aid Flexi Jar, Pack Of 100 U",,200,,,,Pharmacy OTC,First Aid & Health Equipments,,"Band Aid Flexi Jar, Pack Of 100 U",,,OTC70.jpg,,Band Aid,1
Ph71,Jungle Magic Tattoo Mosquito Repellent Pack Of 12 U,,299,,,,Pharmacy OTC,First Aid & Health Equipments,,Jungle Magic Tattoo Mosquito Repellent Pack Of 12 U,,,OTC71.jpg,,Jundgle,1
Ph72,Optima Bp Monitor Digital,,2190,,,,Pharmacy OTC,First Aid & Health Equipments,,Optima Bp Monitor Digital,,,OTC72.jpg,,Optima,1
Ph73,Optima Thermometer Digital,,275,,,,Pharmacy OTC,First Aid & Health Equipments,,Optima Thermometer Digital,,,OTC73.jpg,,Optima,1
Ph74,"Tidy Adult Diaper Medium , Pack Of 10 U",,450,,,,Pharmacy OTC,First Aid & Health Equipments,,"Tidy Adult Diaper Medium , Pack Of 10 U",,,OTC74.jpg,,Tidy,1
Ph75,Waterproof Bandages Clear  5pcs Carton,,23.75,,,,Pharmacy OTC,First Aid & Health Equipments,,Waterproof Bandages Clear  5pcs Carton,,,OTC75.jpg,,Waterproof,1
Ph76,Bandags-Comfort,,19,,,,Pharmacy OTC,First Aid & Health Equipments,,Bandags-Comfort,,,OTC76.jpg,,Band,1
Ph77,"Johnson&Johns Band Aid-Washproof,10pcs",,23.75,,,,Pharmacy OTC,First Aid & Health Equipments,,"Johnson&Johns Band Aid-Washproof,10pcs",,,OTC77.jpg,,Johnson & Johnson,1
Ph78,Band Aid Washproof  Antiseptic 100pcs,,237.5,,,,Pharmacy OTC,First Aid & Health Equipments,,Band Aid Washproof  Antiseptic 100pcs,,,OTC78.jpg,,Band Aid,1
Ph79,Tampons-Mini 16pcs,,137.75,,,,Pharmacy OTC,First Aid & Health Equipments,,Tampons-Mini 16pcs,,,OTC79.jpg,,Tampons,1
Ph80,Tampons-Regular 16 nos Carton,,142.5,,,,Pharmacy OTC,First Aid & Health Equipments,,Tampons-Regular 16 nos Carton,,,OTC80.jpg,,Tampons,1
Ph81,"Ob Tampons(Normal Flow-Regular),20pcs",,166.25,,,,Pharmacy OTC,First Aid & Health Equipments,,"Ob Tampons(Normal Flow-Regular),20pcs",,,OTC81.jpg,,Ob,1
Ph82,Durex Condoms Extended Pleasure,,80,,,,Pharmacy OTC,Foot Care & Intimacy,,Durex Condoms Extended Pleasure,,,OTC82.jpg,,Durex,1
Ph83,Kamasutra Condom Honeymoon Pack,,416,,,,Pharmacy OTC,Foot Care & Intimacy,,Kamasutra Condom Honeymoon Pack,,,OTC83.jpg,,Kamasutra,1
Ph84,"Kohinoor Condom Xtra Time, Pack Of 10 U",,66,,,,Pharmacy OTC,Foot Care & Intimacy,,"Kohinoor Condom Xtra Time, Pack Of 10 U",,,OTC84.jpg,,Kohinoor,1
Ph85,"Kohinoor Condom Xtra Dots, Pack Of 10 U",,66,,,,Pharmacy OTC,Foot Care & Intimacy,,"Kohinoor Condom Xtra Dots, Pack Of 10 U",,,OTC85.jpg,,Kohinoor,1
Ph86,Durex Super Thin Pack Of 10 U,,70,,,,Pharmacy OTC,Foot Care & Intimacy,,Durex Super Thin Pack Of 10 U,,,OTC86.jpg,,Durex,1
Ph87,Durex Pleasure Max Pack Of 10 U,,150,,,,Pharmacy OTC,Foot Care & Intimacy,,Durex Pleasure Max Pack Of 10 U,,,OTC87.jpg,,Durex,1
Ph88,Moov Spray 35 g,,82,,,,Pharmacy OTC,Foot Care & Intimacy,,Moov Spray 35 g,,,OTC88.jpg,,Moov,1
Ph89,Krack Cream 25 g,,62,,,,Pharmacy OTC,Foot Care & Intimacy,,Krack Cream 25 g,,,OTC89.jpg,,Krack,1
Ph90,"KamaSutra Condoms Longlast, Pack Of 20 U",,160,,,,Pharmacy OTC,Foot Care & Intimacy,,"KamaSutra Condoms Longlast, Pack Of 20 U",,,OTC90.jpg,,Kamasutra,1
Ph91,"KamaSutra Condoms Dotted, Pack Of 20 U",,133,,,,Pharmacy OTC,Foot Care & Intimacy,,"KamaSutra Condoms Dotted, Pack Of 20 U",,,OTC91.jpg,,Kamasutra,1
Ph92,"KamaSutra Condoms Dotted, Pack Of 10 U",,83,,,,Pharmacy OTC,Foot Care & Intimacy,,"KamaSutra Condoms Dotted, Pack Of 10 U",,,OTC92.jpg,,Kamasutra,1
Ph93,"Kohinoor Condom Pink, Pack Of 10 U",,60,,,,Pharmacy OTC,Foot Care & Intimacy,,"Kohinoor Condom Pink, Pack Of 10 U",,,OTC93.jpg,,Kohinoor,1
Ph94,Not Out Condoms-Climax Delay&Dotted 10pcs,,57,,,,Pharmacy OTC,Foot Care & Intimacy,,Not Out Condoms-Climax Delay&Dotted 10pcs,,,OTC94.jpg,,Not Out,1
Ph95,MoodsCondoms veriety Pack 16pcs,,114,,,,Pharmacy OTC,Foot Care & Intimacy,,MoodsCondoms veriety Pack 16pcs,,,OTC95.jpg,,Moods,1
Ph96,MoodsCondoms All Night 20pcs,,123,,,,Pharmacy OTC,Foot Care & Intimacy,,MoodsCondoms All Night 20pcs,,,OTC96.jpg,,Moods,1
Ph97,"Kamasutra Condoms Dotted, Pack Of 3pcs",,19,,,,Pharmacy OTC,Foot Care & Intimacy,,"Kamasutra Condoms Dotted, Pack Of 3pcs",,,OTC97.jpg,,Kamasutra,1
